readingID,timestamp,roomID,deviceID,value,deviceType
092530ce-1503-4881-8f01-e6e0d3e16f54,2026-04-01 12:40:00,Lab106,Lab106_power,0.39,power
a1e0bd50-c8fe-4232-98cb-6154b06e48f1,2026-04-01 12:40:00,IT332,IT332_temperature,30.64,temperature
8af0fc43-5f1d-4dac-9a5a-eb23cd69ac61,2026-04-01 12:40:00,IT332,IT332_light,25.0,light
e73e8e11-4522-4099-941d-5aac5c0adc74,2026-04-01 12:40:00,IT332,IT332_power,0.44,power
624adeef-9461-435e-86af-d61c6a73c671,2026-04-01 12:40:00,IT332,IT332_temperature,31.09,temperature
f3359da7-c392-431a-bdbe-2f8b787b0f50,2026-04-01 12:40:00,IT332,IT332_light,40.0,light
c5bddd1a-1a7b-4a96-b942-68e489cfcf38,2026-04-01 12:40:00,IT332,IT332_power,0.21,power
0feef60c-94f2-426e-81ea-37d7309ccd10,2026-04-01 12:40:00,Lab212,Lab212_temperature,30.89,temperature
c0577b75-0119-449e-93b1-631aa99469ec,2026-04-01 12:40:00,Lab212,Lab212_light,36.0,light
f4a076e0-9d20-4c1c-aee1-d9f36f5c7c31,2026-04-01 12:40:00,Lab212,Lab212_power,0.45,power
a415378b-c9b0-4480-963f-dd829fb10a6c,2026-04-01 12:40:00,IT332,IT332_temperature,28.48,temperature
9db7288c-2911-4e24-8d99-badb5ce12ed5,2026-04-01 12:40:00,IT332,IT332_light,33.0,light
5c2e5bb8-2c78-4387-829d-15b246cb8f29,2026-04-01 12:40:00,IT332,IT332_power,0.43,power
5f005466-e044-41c0-a0e7-f3c986d2220d,2026-04-01 12:40:00,Lab212,Lab212_temperature,,temperature
4838e175-7c42-408d-bbb1-ba7e385a44d4,2026-04-01 12:40:00,Lab212,Lab212_light,3.0,light
128d7ede-37ef-4952-b3e6-527a33ddd5ce,2026-04-01 12:40:00,Lab212,Lab212_power,0.25,power
20183b17-5175-4560-8f34-83f062823075,2026-04-01 12:40:00,IT204,IT204_temperature,28.96,temperature
1436d2b9-47f7-4896-a054-8cbe013c53d9,2026-04-01 12:40:00,IT204,IT204_light,25.0,light
09618ebd-8c3c-4768-9ac2-813a4e2bf7a3,2026-04-01 12:40:00,IT204,IT204_power,0.31,power
077321ec-313b-4ad3-91d0-fbcb6c840152,2026-04-01 12:40:00,Lab103,Lab103_temperature,31.09,temperature
afd4533c-4edb-4dfc-b5cf-6459fab7e0a6,2026-04-01 12:40:00,Lab103,Lab103_light,33.0,light
312af2f0-fd2b-4053-aa10-02a1ac97aa8a,2026-04-01 12:40:00,Lab103,Lab103_power,0.47,power
42e73740-e674-4455-b4b9-07007f7d689c,2026-04-01 12:40:00,IT322,IT322_temperature,29.88,temperature
8a0ce682-ef59-46fa-9a58-66304c3e602d,2026-04-01 12:40:00,IT322,IT322_light,4.0,light
6721f2af-c67e-4a43-b753-807facb7fc7e,2026-04-01 12:40:00,IT322,IT322_power,0.26,power
d6b51fae-968d-4f9d-a588-a760116727ff,2026-04-01 12:40:00,Lab103,Lab103_temperature,30.15,temperature
42320389-a748-4184-8149-ca620ef07787,2026-04-01 12:40:00,Lab103,Lab103_light,26.0,light
efae0266-9bd1-49c8-adbf-3d4de6fc656c,2026-04-01 12:40:00,Lab103,Lab103_power,0.37,power
61730e93-3a19-4e1c-b949-faafc06dc01e,2026-04-01 12:40:00,IT322,IT322_temperature,29.24,temperature
5c39ab97-74be-4fb5-be16-3e01d93964db,2026-04-01 12:40:00,IT322,IT322_light,47.0,light
198921e1-d440-47d8-b8b0-6887c5fb3885,2026-04-01 12:40:00,IT322,IT322_power,0.23,power
c302eb3c-5d1a-4362-a775-19e2c7dc5122,2026-04-01 12:40:00,Lab103,Lab103_temperature,29.67,temperature
d2ac1c80-9921-4de5-bb0e-1e1a3b2a3e8d,2026-04-01 12:40:00,Lab103,Lab103_light,4.0,light
7c3a1307-ba65-41a8-8f4b-0b3b409b0736,2026-04-01 12:40:00,Lab103,Lab103_power,0.31,power
1de087ba-05d4-49b1-a1e7-f3e10c3542f4,2026-04-01 12:40:00,IT323,IT323_temperature,29.44,temperature
666d246b-cdd6-417b-8a33-c12024a28010,2026-04-01 12:40:00,IT323,IT323_light,39.0,light
20577083-2b58-4791-a399-139518cc1f11,2026-04-01 12:40:00,IT323,IT323_power,0.27,power
40ee4b6e-c827-4307-87ad-6afddf6f7e4e,2026-04-01 12:40:00,Lab104,Lab104_temperature,31.71,temperature
08d0407c-3fd7-4880-976f-76e86d016c6b,2026-04-01 12:40:00,Lab104,Lab104_light,22.0,light
50b9a6bd-d87e-4c64-8502-3a3b06e02437,2026-04-01 12:40:00,Lab104,Lab104_power,0.31,power
819da7e1-4010-4f6e-a611-ba4f6e60df72,2026-04-01 12:40:00,IT323,IT323_temperature,29.15,temperature
b6171e9a-2404-48e9-968f-76b878630869,2026-04-01 12:40:00,IT323,IT323_light,33.0,light
43edb11a-e6b0-4afb-897c-c26af5d34a9c,2026-04-01 12:40:00,IT323,IT323_power,0.38,power
b51e9a31-7118-4204-aa2e-1ae58aaea8c3,2026-04-01 12:40:00,Lab104,Lab104_temperature,29.97,temperature
1ad08815-3022-4d84-9c88-573e827987ec,2026-04-01 12:40:00,Lab104,Lab104_light,32.0,light
0da1d0ba-0071-4202-b18d-d1e48fb8fe24,2026-04-01 12:40:00,Lab104,Lab104_power,0.43,power
924e3a79-6fb8-47b2-a9e1-2bb55e9c43c8,2026-04-01 12:40:00,IT321,IT321_temperature,31.35,temperature
a6e087df-839c-4e9d-89a7-a411d57f8b51,2026-04-01 12:40:00,IT321,IT321_light,42.0,light
75bfef86-b525-4c26-9fee-2db8464cc39f,2026-04-01 12:40:00,IT321,IT321_power,0.47,power
fa9bc929-f3dc-466d-8aa7-6998cfaa295e,2026-04-01 12:40:00,IT305,IT305_temperature,28.39,temperature
42a769f3-e06d-461a-91a7-79d010335aca,2026-04-01 12:40:00,IT305,IT305_light,12.0,light
20c769a9-f951-4b82-81eb-9355d7516ddd,2026-04-01 12:40:00,IT305,IT305_power,0.31,power
b5bac80a-43a5-4973-bf61-69a15a24ce0c,2026-04-01 12:40:00,Lab104,Lab104_temperature,29.17,temperature
564cc8d6-5927-4c7f-b244-4d275e8a4be0,2026-04-01 12:40:00,Lab104,Lab104_light,1.0,light
206685e8-f54f-4bfc-91a1-ccc48376e74e,2026-04-01 12:40:00,Lab104,Lab104_power,0.49,power
9f0e913d-5f7e-4560-8cf4-db14d7d81061,2026-04-01 12:40:00,IT332,IT332_temperature,31.83,temperature
9285a8b9-5d65-4254-a6af-a081adf916ea,2026-04-01 12:40:00,IT332,IT332_light,43.0,light
e459bbb0-18c9-4368-849c-e9639a3ece84,2026-04-01 12:40:00,IT332,IT332_power,0.47,power
83f5071d-d404-423c-be37-e702328a6eb6,2026-04-01 12:40:00,Lab104,Lab104_temperature,30.03,temperature
96f60906-7cca-4bf0-84e8-aead94926938,2026-04-01 12:40:00,Lab104,Lab104_light,1.0,light
2c010db3-203d-4571-8d18-f8279acaa720,2026-04-01 12:40:00,Lab104,Lab104_power,0.44,power
346014a1-d64c-48dd-b7a6-9b5d6f4f6ade,2026-04-01 12:40:00,Lab105,Lab105_temperature,30.33,temperature
e829a8b8-6d00-44bd-b790-96a4afc020b2,2026-04-01 12:40:00,Lab105,Lab105_light,28.0,light
7401454b-52f3-40ec-8c1b-675280415919,2026-04-01 12:40:00,Lab105,Lab105_power,0.21,power
26575854-0489-4de2-a117-b0fa3e80481d,2026-04-01 12:40:00,Lab103,Lab103_temperature,29.19,temperature
77aaea26-3ad3-4cde-b261-5a80610f3383,2026-04-01 12:40:00,Lab103,Lab103_light,30.0,light
a2d4c998-3ffd-40c4-a264-8c659455ed20,2026-04-01 12:40:00,Lab103,Lab103_power,0.21,power
804cc6f2-8486-4ede-881e-ec606c9689da,2026-04-01 12:40:00,Lab103,Lab103_temperature,29.54,temperature
248447f9-4588-4daa-b613-76f1b5c3c75b,2026-04-01 12:40:00,Lab103,Lab103_light,10.0,light
9572147f-8483-49b6-abd2-725ae3bde567,2026-04-01 12:40:00,Lab103,Lab103_power,0.31,power
cd185f5a-8948-4b95-911f-834e2998b40f,2026-04-01 12:40:00,IT305,IT305_temperature,28.82,temperature
5b1c65bf-35ac-439b-b2b8-a6c099cde670,2026-04-01 12:40:00,IT305,IT305_light,19.0,light
a1b7440c-139d-4d0e-8c28-4f5383596434,2026-04-01 12:40:00,IT305,IT305_power,0.24,power
98d90500-82ca-49f7-a460-d4182f666648,2026-04-01 12:40:00,IT305,IT305_temperature,29.62,temperature
75662d81-fe09-49b2-b94a-0c9f14747987,2026-04-01 12:40:00,IT305,IT305_light,17.0,light
8f9af41f-1863-4a0d-b4a9-6437aa8f55c1,2026-04-01 12:40:00,IT305,IT305_power,0.32,power
d8ca0526-8d2c-4d81-8b89-4c51e379e351,2026-04-01 12:45:00,IT334,IT334_temperature,30.61,temperature
0916c8f4-9321-41a4-9d08-88fdcdd57a87,2026-04-01 12:45:00,IT334,IT334_light,41.0,light
3d0c26a7-4e76-4129-b42d-c20a1192ad36,2026-04-01 12:45:00,IT334,IT334_power,0.43,power
d90f61a1-9a28-483a-9917-eddc7caf6b25,2026-04-01 12:45:00,Lab103,Lab103_temperature,28.69,temperature
dfb61c3d-722d-4968-8dfb-3c07ee00cea2,2026-04-01 12:45:00,Lab103,Lab103_light,47.0,light
e62c4865-3578-4f43-8867-cbb1067df8a4,2026-04-01 12:45:00,Lab103,Lab103_power,0.31,power
725ebda8-076c-4221-8ec1-a2ebb5c6eb85,2026-04-01 12:45:00,IT305,IT305_temperature,29.85,temperature
779a31fd-1dca-44ff-a9ac-a84c9feb925f,2026-04-01 12:45:00,IT305,IT305_light,3.0,light
31e740e8-a610-41ae-9806-ae90608724b0,2026-04-01 12:45:00,IT305,IT305_power,0.49,power
c46d23bb-d730-4679-964b-96463718d6f1,2026-04-01 12:45:00,Lab212,Lab212_temperature,28.13,temperature
49167115-03cb-42d5-9677-322cffd8310d,2026-04-01 12:45:00,Lab212,Lab212_light,36.0,light
6e63acb0-aa7a-47a9-87d4-2c1fc9073d67,2026-04-01 12:45:00,Lab212,Lab212_power,0.24,power
41136cf3-b99c-4979-b4f9-990075e3ccf3,2026-04-01 12:45:00,Lab212,Lab212_temperature,25.46,temperature
4493f6be-2694-4c8d-8032-d69a4ba0e46b,2026-04-01 12:45:00,Lab212,Lab212_light,651.0,light
24bca281-2ee4-47a1-b23f-9e46471e7357,2026-04-01 12:45:00,Lab212,Lab212_power,2.75,power
93e9551a-dd26-4f87-991c-1bb20da4257e,2026-04-01 12:45:00,IT331,IT331_temperature,30.3,temperature
3469cb7a-b4aa-41e4-9f1e-264265fb2ec4,2026-04-01 12:45:00,IT331,IT331_light,3.0,light
84a21848-66e4-4ef3-925f-cbeead54a1b7,2026-04-01 12:45:00,IT331,IT331_power,0.34,power
0a10095b-0e43-4905-8101-f994a9551339,2026-04-01 12:45:00,Lab212,Lab212_temperature,28.24,temperature
b4daa033-3e0f-497b-b94a-9a3539f1848f,2026-04-01 12:45:00,Lab212,Lab212_light,37.0,light
769baa16-7370-468a-93ac-ae3129167ee9,2026-04-01 12:45:00,Lab212,Lab212_power,0.25,power
6b82473b-fad0-430c-95bd-742d1aee71a8,2026-04-01 12:45:00,IT334,IT334_temperature,28.96,temperature
278ac6df-7b4e-431d-82ff-4250583efc3f,2026-04-01 12:45:00,IT334,IT334_light,22.0,light
72d4a4fe-0406-4e8e-a922-ba90c3500059,2026-04-01 12:45:00,IT334,IT334_power,0.4,power
8bc30e77-1f9f-4f9e-85e3-737e862ff85f,2026-04-01 12:45:00,Lab103,Lab103_temperature,30.77,temperature
1cb193ca-45d8-46ec-b7f2-9e0369e64295,2026-04-01 12:45:00,Lab103,Lab103_light,39.0,light
7fb477a5-132b-47a7-87ec-0c4180ab3d3e,2026-04-01 12:45:00,Lab103,Lab103_power,0.37,power
88069aa8-c9d9-458f-a591-7ea330de170e,2026-04-01 12:45:00,IT305,IT305_temperature,28.98,temperature
a98ebec7-226b-4403-ab75-96880f5f2f56,2026-04-01 12:45:00,IT305,IT305_light,13.0,light
32671b35-6f6f-41e8-bb35-9a4240af4238,2026-04-01 12:45:00,IT305,IT305_power,0.49,power
ce2b6254-dafd-4084-9494-47021ed1a54e,2026-04-01 12:45:00,Lab106,Lab106_temperature,30.84,temperature
6265006c-722b-492f-9d4b-d555c375149b,2026-04-01 12:45:00,Lab106,Lab106_light,34.0,light
7f05c663-94b3-47d2-82dc-a683a3a253a0,2026-04-01 12:45:00,Lab106,Lab106_power,0.35,power
2849c88c-c07a-4a41-bc9c-d48fcf0c7470,2026-04-01 12:45:00,IT332,IT332_temperature,29.61,temperature
7f54044f-17f9-4821-8e71-64b11e7c109d,2026-04-01 12:45:00,IT332,IT332_light,50.0,light
547b1b1d-31e7-4b22-907e-164c684e76c0,2026-04-01 12:45:00,IT332,IT332_power,0.43,power
af817f2b-c369-480c-be50-29af7076fb3b,2026-04-01 12:45:00,IT332,IT332_temperature,30.87,temperature
59e67951-4ef8-4f15-a8fc-4deb3b3af4e8,2026-04-01 12:45:00,IT332,IT332_light,28.0,light
1e37c07a-3716-4a08-a6a8-8093df9bf2fa,2026-04-01 12:45:00,IT332,IT332_power,0.28,power
7b7ce5e7-4286-412e-ab68-8179e0790c75,2026-04-01 12:45:00,Lab212,Lab212_temperature,30.96,temperature
750beac5-5f05-4e85-970a-722d006bef3d,2026-04-01 12:45:00,Lab212,Lab212_light,5.0,light
324b71c3-123e-469f-80e4-40e51fdaf88b,2026-04-01 12:45:00,Lab212,Lab212_power,0.33,power
998115ec-9280-4c05-851a-3b722f886a3b,2026-04-01 12:45:00,IT332,IT332_temperature,30.68,temperature
8e652dd4-e583-4f21-a557-2979b2b78f96,2026-04-01 12:45:00,IT332,IT332_light,45.0,light
eb875ed1-4b7e-44bb-8b6d-8968778190ce,2026-04-01 12:45:00,IT332,IT332_power,0.3,power
f25d93c6-a7eb-4c48-8c48-45c4b5ba49e8,2026-04-01 12:45:00,Lab212,Lab212_temperature,29.45,temperature
d90ca08b-66fc-4dcb-82b5-faed2202a3b5,2026-04-01 12:45:00,Lab212,Lab212_light,50.0,light
0785fec5-e871-4b7c-ad75-32621816a4fa,2026-04-01 12:45:00,Lab212,Lab212_power,0.3,power
fde131cc-b119-4eec-9680-fffcc666f007,2026-04-01 12:45:00,IT204,IT204_temperature,30.39,temperature
5c6a32fd-acb5-4a0e-ab39-42181cd6370c,2026-04-01 12:45:00,IT204,IT204_light,12.0,light
e7b95577-4d2e-412a-8326-62376adb9b70,2026-04-01 12:45:00,IT204,IT204_power,0.44,power
9db231f5-6ccf-4ac2-9766-7fa949d25003,2026-04-01 12:45:00,Lab103,Lab103_temperature,31.71,temperature
9d9be411-72af-4f36-9bb1-4a7e0edd899d,2026-04-01 12:45:00,Lab103,Lab103_light,24.0,light
002701b5-f4e9-4781-9309-a0df0382041a,2026-04-01 12:45:00,Lab103,Lab103_power,0.46,power
f46a7bc8-0320-4f13-a9a0-d70f34c284b4,2026-04-01 12:45:00,IT322,IT322_temperature,31.02,temperature
ad0203d5-f064-429b-9449-0bfd8d4157fe,2026-04-01 12:45:00,IT322,IT322_light,16.0,light
00d51e4f-17c7-4f88-bef5-37a5418e48c9,2026-04-01 12:45:00,IT322,IT322_power,0.3,power
7a55abd0-b3e1-4339-ae66-85ea70240c1a,2026-04-01 12:45:00,Lab103,Lab103_temperature,31.98,temperature
cca90bbf-a69a-47e6-80c6-f7b2247d6557,2026-04-01 12:45:00,Lab103,Lab103_light,13.0,light
aff41308-ce7a-4c50-a726-9647f36a4b67,2026-04-01 12:45:00,Lab103,Lab103_power,0.37,power
1e238452-848d-404d-ae9c-207179d69fca,2026-04-01 12:45:00,IT322,IT322_temperature,30.46,temperature
127c706f-e199-4502-9329-10d77a721a8b,2026-04-01 12:45:00,IT322,IT322_light,13.0,light
0e36da7f-75c0-42a2-890a-0af814c306ef,2026-04-01 12:45:00,IT322,IT322_power,44.52,power
3fb3eba0-f331-4d2b-8a88-928e59b27d48,2026-04-01 12:45:00,Lab103,Lab103_temperature,28.47,temperature
4f57dd8a-da42-47e4-8c35-e52e2e8854d9,2026-04-01 12:45:00,Lab103,Lab103_light,6.0,light
c38c8c32-837c-4118-b8d9-002e5decdcef,2026-04-01 12:45:00,Lab103,Lab103_power,0.3,power
c88c1c63-8a5c-463a-aebe-fcebed33765c,2026-04-01 12:45:00,IT323,IT323_temperature,28.67,temperature
4b7d90dd-15ad-429e-b8a4-86196bad464a,2026-04-01 12:45:00,IT323,IT323_light,30.0,light
f1b88dce-201f-44d7-941a-ca9bc2e67644,2026-04-01 12:45:00,IT323,IT323_power,0.39,power
e0c2a790-6a57-4886-ab48-323c9b32135d,2026-04-01 12:45:00,Lab104,Lab104_temperature,30.63,temperature
31967e0a-73b9-44cb-bbd6-a1a6dbb159e3,2026-04-01 12:45:00,Lab104,Lab104_light,25.0,light
e38ddb29-48da-4066-afe7-867da3a5e2b7,2026-04-01 12:45:00,Lab104,Lab104_power,0.26,power
2e3e7977-3896-453d-ac9f-416a980201ab,2026-04-01 12:45:00,IT323,IT323_temperature,31.13,temperature
53b3e561-82a0-4585-b7f2-fd9ad2e02644,2026-04-01 12:45:00,IT323,IT323_light,4.0,light
0b26119d-12bd-4b6a-a501-a48ef2544fd7,2026-04-01 12:45:00,IT323,IT323_power,,power
91811f57-7bdc-413b-bfb6-656f75374768,2026-04-01 12:45:00,Lab104,Lab104_temperature,30.06,temperature
e98074e6-cd33-4422-b1b4-e9759f8343a9,2026-04-01 12:45:00,Lab104,Lab104_light,0.0,light
daf6272f-48c7-4a6f-b390-6b28a9967133,2026-04-01 12:45:00,Lab104,Lab104_power,0.41,power
84f2e5fb-bb04-4f49-8461-d968b99302d2,2026-04-01 12:45:00,IT321,IT321_temperature,29.95,temperature
20b2812b-0fd7-4896-bf2d-b4b61454d623,2026-04-01 12:45:00,IT321,IT321_light,26.0,light
56e95266-06e4-4cde-ba70-c91716469395,2026-04-01 12:45:00,IT321,IT321_power,0.26,power
07aabdfe-7dc5-4aed-9880-d564cf3fafb4,2026-04-01 12:45:00,IT305,IT305_temperature,30.67,temperature
da2fb673-dd16-47eb-b749-b8515b273147,2026-04-01 12:45:00,IT305,IT305_light,20.0,light
417a9bb7-3f00-41b5-b1ab-02567b23e85b,2026-04-01 12:45:00,IT305,IT305_power,0.41,power
1f70a426-464f-4bf3-ad29-7586d092d1b4,2026-04-01 12:45:00,Lab104,Lab104_temperature,29.49,temperature
91e60317-cca1-4256-aff0-eadb262fcf0b,2026-04-01 12:45:00,Lab104,Lab104_light,36.0,light
beed5d8b-a603-40ce-8725-17c9c408b167,2026-04-01 12:45:00,Lab104,Lab104_power,0.4,power
6069ce02-0c2f-42dc-b87e-84654acc4e0a,2026-04-01 12:45:00,IT332,IT332_temperature,28.44,temperature
e342f0e7-ec45-4fdc-8180-70ad0ba53c58,2026-04-01 12:45:00,IT332,IT332_light,,light
7a8e5190-4145-401d-b7ae-696b47081fec,2026-04-01 12:45:00,IT332,IT332_power,0.47,power
a01f1c09-f879-49e6-a5fb-eb00b3bdc3f7,2026-04-01 12:45:00,Lab104,Lab104_temperature,31.56,temperature
acd710d1-641b-4c5c-a0bd-e3adc029ffa7,2026-04-01 12:45:00,Lab104,Lab104_light,45.0,light
d9b6fe21-89f5-4afe-b188-9712abb1c669,2026-04-01 12:45:00,Lab104,Lab104_power,0.45,power
2c53c6b9-f064-4c3d-a65e-f5af9080d00d,2026-04-01 12:45:00,Lab105,Lab105_temperature,30.97,temperature
a26f9777-46df-450f-8151-c350f62f1914,2026-04-01 12:45:00,Lab105,Lab105_light,10.0,light
8a79d790-ffbc-4473-9cef-c9cc27a0e482,2026-04-01 12:45:00,Lab105,Lab105_power,0.33,power
a605b5b0-c2cf-4e7c-be2c-4939f9da2a57,2026-04-01 12:45:00,Lab103,Lab103_temperature,30.31,temperature
ac9260cc-2601-4774-b8fc-b177479fecad,2026-04-01 12:45:00,Lab103,Lab103_light,5.0,light
03092891-1ab6-49ef-859c-b1b870f0dc21,2026-04-01 12:45:00,Lab103,Lab103_power,0.24,power
ff1f5b66-b816-4446-82a0-9e65578262fd,2026-04-01 12:45:00,Lab103,Lab103_temperature,95.36,temperature
28c14d23-9d96-47b7-a465-0586189c5344,2026-04-01 12:45:00,Lab103,Lab103_light,13.0,light
1c3bf45f-2296-4f9e-b2df-363279c02b89,2026-04-01 12:45:00,Lab103,Lab103_power,0.31,power
13bd8776-304a-4410-8eeb-ab961b75c435,2026-04-01 12:45:00,IT305,IT305_temperature,29.12,temperature
e8e05712-0155-4b29-b9b7-e5ed9ce57d63,2026-04-01 12:45:00,IT305,IT305_light,4.0,light
efa4d77d-5b81-4f7e-92af-dd33616267ba,2026-04-01 12:45:00,IT305,IT305_power,0.41,power
044b979e-e168-4975-91bc-3f2b33affffd,2026-04-01 12:45:00,IT305,IT305_temperature,31.93,temperature
54617d6e-ac1b-44d2-ad35-609aa57f9d8f,2026-04-01 12:45:00,IT305,IT305_light,19.0,light
e3eeeb00-89c5-412f-a517-5ddac038f3d4,2026-04-01 12:45:00,IT305,IT305_power,0.22,power
14a87edb-560f-41d5-8000-4c19666b61e3,2026-04-01 12:50:00,IT334,IT334_temperature,28.99,temperature
5f9ce3c5-9c8a-4ff4-a3cb-2ec0b5daebe6,2026-04-01 12:50:00,IT334,IT334_light,10.0,light
802e8a99-9dad-4422-9271-57c1ca7c57c0,2026-04-01 12:50:00,IT334,IT334_power,0.44,power
7f4c1e33-0285-45d4-81c6-95f0b24d6c1a,2026-04-01 12:50:00,Lab103,Lab103_temperature,30.76,temperature
728d22ae-b44c-4b7e-ac30-72ef4c675670,2026-04-01 12:50:00,Lab103,Lab103_light,17.0,light
d55fea2d-d6ea-4c1f-aa75-af55cf6ece62,2026-04-01 12:50:00,Lab103,Lab103_power,0.29,power
db2bd0dc-cd62-4bad-b4cc-2ec943eb23c4,2026-04-01 12:50:00,IT305,IT305_temperature,29.09,temperature
a82b9274-52e2-45c9-b6e6-a9f03a28fe6a,2026-04-01 12:50:00,IT305,IT305_light,29.0,light
afd27481-a49d-49a8-a84f-2c533a39388a,2026-04-01 12:50:00,IT305,IT305_power,0.36,power
5ee3da8c-9258-464e-9981-febe4cb99c01,2026-04-01 12:50:00,Lab212,Lab212_temperature,31.61,temperature
5b974e53-475a-4604-96ad-41950e9babcd,2026-04-01 12:50:00,Lab212,Lab212_light,14.0,light
1c446623-7861-4c6d-8620-8d40d9b593ca,2026-04-01 12:50:00,Lab212,Lab212_power,0.36,power
aaf75dd1-49f9-4777-a2b3-f718997418e5,2026-04-01 12:50:00,Lab212,Lab212_temperature,22.69,temperature
4390363c-856f-4f34-bc72-10f3c4ff01f1,2026-04-01 12:50:00,Lab212,Lab212_light,666.0,light
b60b8187-8a7d-45eb-9ea1-2e4474ddd1e8,2026-04-01 12:50:00,Lab212,Lab212_power,3.62,power
912453d3-4e53-4cd4-97a7-f240f5a3b56c,2026-04-01 12:50:00,IT331,IT331_temperature,29.43,temperature
3c81577e-dce2-4c16-a42b-4af37d8fca18,2026-04-01 12:50:00,IT331,IT331_light,38.0,light
50040831-2a5b-4ce0-b48f-d93e36d76c2c,2026-04-01 12:50:00,IT331,IT331_power,0.22,power
bc79e7b3-3328-4745-9b19-db6305749d2a,2026-04-01 12:50:00,Lab212,Lab212_temperature,30.16,temperature
8fbbee3a-a9da-4162-8c79-45915308992b,2026-04-01 12:50:00,Lab212,Lab212_light,18.0,light
5038eff4-4b21-4c83-9c85-ca022ac3c716,2026-04-01 12:50:00,Lab212,Lab212_power,0.34,power
ba3a9e03-4754-4d8b-919f-8fdda2be4190,2026-04-01 12:50:00,IT334,IT334_temperature,29.32,temperature
d42b16ff-6eef-481f-8a96-3ff66a4aee94,2026-04-01 12:50:00,IT334,IT334_light,41.0,light
5dae810b-8981-478a-867a-58dc21ad0fd5,2026-04-01 12:50:00,IT334,IT334_power,0.5,power
f42008ac-13d9-4206-8bcf-679215032c32,2026-04-01 12:50:00,Lab103,Lab103_temperature,31.56,temperature
ba59ee4b-e6cd-4189-9fcc-7daf26dffc73,2026-04-01 12:50:00,Lab103,Lab103_light,0.0,light
cbf374a9-6d46-4755-a052-6913f1561530,2026-04-01 12:50:00,Lab103,Lab103_power,0.43,power
c780c05a-b275-49f4-ada5-f9300b442009,2026-04-01 12:50:00,IT305,IT305_temperature,28.91,temperature
93fcbdab-086d-405a-a8d7-84e2af97cb7d,2026-04-01 12:50:00,IT305,IT305_light,44.0,light
92260c66-08c1-456e-bcc7-77df18fbc489,2026-04-01 12:50:00,IT305,IT305_power,0.44,power
92bcf272-7356-47d0-96df-f74000818bbd,2026-04-01 12:50:00,Lab106,Lab106_temperature,30.62,temperature
9bec3ebf-3d6e-4006-a493-58c2dfd2572a,2026-04-01 12:50:00,Lab106,Lab106_light,30.0,light
a560c49f-f850-48c7-8058-01488745bd78,2026-04-01 12:50:00,Lab106,Lab106_power,0.2,power
23386482-bd57-4518-9d77-91cde4370254,2026-04-01 12:50:00,IT332,IT332_temperature,30.72,temperature
25f7904e-22c4-4ac0-819b-cd3cc8b75e58,2026-04-01 12:50:00,IT332,IT332_light,11.0,light
3a202961-a498-4959-a87b-627dacf53b29,2026-04-01 12:50:00,IT332,IT332_power,0.24,power
075a283d-89af-44cf-84e6-493364daab2b,2026-04-01 12:50:00,IT332,IT332_temperature,30.93,temperature
886cd1c8-a672-4fc5-b7f6-a39a95ff7a8e,2026-04-01 12:50:00,IT332,IT332_light,10.0,light
aa43a706-a3b4-4ca4-ac19-35fc1fe431cc,2026-04-01 12:50:00,IT332,IT332_power,0.23,power
6c9671b6-1036-4c39-859d-70db351ac03d,2026-04-01 12:50:00,Lab212,Lab212_temperature,29.61,temperature
a7124504-6a22-4b0d-be81-b298f415e1cd,2026-04-01 12:50:00,Lab212,Lab212_light,35.0,light
21cc5858-7b82-4d27-b3e4-546bd2cb0735,2026-04-01 12:50:00,Lab212,Lab212_power,0.49,power
23b2e496-2ae4-4ca8-8790-4cfde8b165d4,2026-04-01 12:50:00,IT332,IT332_temperature,31.53,temperature
5dc42baa-0641-4ff2-9b2d-f6aaf1cd7395,2026-04-01 12:50:00,IT332,IT332_light,9.0,light
5a12fb63-6677-4908-8865-524daff4f9ff,2026-04-01 12:50:00,IT332,IT332_power,0.34,power
ae8dab67-3044-4734-bdf0-d49d66bdcf8d,2026-04-01 12:50:00,Lab212,Lab212_temperature,29.39,temperature
de34b8aa-9aec-4c1f-b6a8-1fd443bd53ad,2026-04-01 12:50:00,Lab212,Lab212_light,35.0,light
750e7de8-2703-48cd-96ad-fdc103d79b02,2026-04-01 12:50:00,Lab212,Lab212_power,0.45,power
18dc2c81-1264-44bf-a397-fde54cc8480e,2026-04-01 12:50:00,IT204,IT204_temperature,28.69,temperature
b62b31c2-f50b-46c2-a376-a7a4afee65b2,2026-04-01 12:50:00,IT204,IT204_light,39.0,light
d45c2cab-b9e8-45e0-bcc2-cb1a51f3e9e5,2026-04-01 12:50:00,IT204,IT204_power,0.45,power
e0887e6f-9d3a-4e44-989f-e10d838be92e,2026-04-01 12:50:00,Lab103,Lab103_temperature,31.6,temperature
a29b47c2-0b3d-4840-9ba3-04ba7118471d,2026-04-01 12:50:00,Lab103,Lab103_light,,light
55d0bfc1-1193-40c3-a851-ea52e21434eb,2026-04-01 12:50:00,Lab103,Lab103_power,0.23,power
899f7110-05da-4b0d-94d2-0c01154df789,2026-04-01 12:50:00,IT322,IT322_temperature,30.74,temperature
cc120467-c78b-4d13-b181-03cda828ee87,2026-04-01 12:50:00,IT322,IT322_light,23.0,light
